page,source_url,src_len,count,yes,no,ii,dk
https://www.snopes.com/fact-check/facebook-lifts-nipple-ban/,https://www.facebook.com/communitystandards#nudity,1,4,1,0,3,0
https://www.snopes.com/fact-check/bath-salts-genitals-microwave/,http://archive.is/K2OIw,1,0,0,0,0,0
https://www.snopes.com/fact-check/faces-in-the-cloud/,http://www.skepdic.com/pareidol.html,1,1,0,1,0,0
https://www.snopes.com/fact-check/gander-housed-stranded-passengers/,https://tcfapp.org/SecureFolder/Scholarship/ScholarshipDetails.aspx?ScholarshipKey=175,1,0,0,0,0,0
https://www.snopes.com/fact-check/obama-executive-order-military-citizens/,https://www.washingtonpost.com/news/monkey-cage/wp/2016/07/07/obamas-new-executive-order-on-drones-means-the-u-s-may-still-violate-international-law/,1,0,0,0,0,0
https://www.snopes.com/fact-check/prayer-request-kinith-massey/,http://kdminer.com/main.asp?SectionID=1&SubSectionID=797&ArticleID=64591,1,0,0,0,0,0
https://www.snopes.com/fact-check/bertolli-olive-oil-coupon/,http://www.oliveoilcoupon.com/,1,0,0,0,0,0
https://www.snopes.com/fact-check/duck-dynasty/,http://www.aetv.com/duck-dynasty/,1,3,0,3,0,0
https://www.snopes.com/fact-check/gabrielle-dahm/,http://www.helpsavegabby.com/,1,0,0,0,0,0
https://www.snopes.com/fact-check/asha-degree/,http://web.archive.org/web/20100408212636/https://www.fbi.gov/wanted/kidnap/degree.htm,4,0,0,0,0,0
https://www.snopes.com/fact-check/asha-degree/,http://www.shelbystar.com/news2002/_disc4/00000140.htm,4,0,0,0,0,0
https://www.snopes.com/fact-check/asha-degree/,https://en.wikipedia.org/wiki/Disappearance_of_Asha_Degree,4,0,0,0,0,0
https://www.snopes.com/fact-check/asha-degree/,http://web.archive.org/web/20001031075623/http://www.missingkids.com/cgi-bin/dbmlparser.exe?DBMLFILE=detail.dbml&casenumber=879788&sequencenumber=1&language=1&mytype=child&language=1&orgcode=1,4,0,0,0,0,0
https://www.snopes.com/fact-check/aunt-jemima-pancakes-recall/,https://www.cdc.gov/listeria/index.html,2,2,1,1,0,0
https://www.snopes.com/fact-check/aunt-jemima-pancakes-recall/,http://archive.is/oVPQh,2,3,3,0,0,0
https://www.snopes.com/fact-check/fart-burns-67-calories/,http://www.chacha.com/question/do-you-fart-calories,6,0,0,0,0,0
https://www.snopes.com/fact-check/fart-burns-67-calories/,http://www.chacha.com/question/how-many-calories-does-it-burn-to-fart,6,0,0,0,0,0
https://www.snopes.com/fact-check/fart-burns-67-calories/,https://www.facebook.com/fact5/posts/409751455741496,6,0,0,0,0,0
https://www.snopes.com/fact-check/fart-burns-67-calories/,http://fatlossschool.com/how-many-calories-do-you-burn-by-farting/,6,0,0,0,0,0
https://www.snopes.com/fact-check/fart-burns-67-calories/,http://www.chacha.com/question/how-many-calories-does-farting-burn,6,0,0,0,0,0
https://www.snopes.com/fact-check/fart-burns-67-calories/,http://www.chacha.com/question/does-farting-burn-any-calories,6,0,0,0,0,0
https://www.snopes.com/fact-check/small-change/,http://www.cnn.com/2008/POLITICS/01/26/obama.transcript/index.html,1,1,0,1,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://pubs.er.usgs.gov/publication/70155938,10,3,1,2,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,http://archive.is/i0Mzq,10,0,0,0,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://www.energy.gov/eere/geothermal/how-enhanced-geothermal-system-works-animation-text-version,10,3,0,3,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://www.renewableenergyworld.com/articles/print/volume-16/issue-4/geothermal-energy/is-fracking-for-enhanced-geothermal-systems-the-same-as-fracking-for-natural-gas.html,10,3,0,1,2,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,http://archive.is/GBzBo,10,0,0,0,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://www.washingtonpost.com/graphics/2018/national/hawaii-volcano/?utm_term=.03dde49c30b8,10,0,0,0,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://www.usgs.gov/faqs/what-hydraulic-fracturing?qt-news_science_products=3#qt-news_science_products,10,5,1,4,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://www.technologyreview.com/s/520361/fracking-for-geothermal-heat-instead-of-gas/,10,3,1,2,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,https://www.eia.gov/state/analysis.php?sid=HI,10,3,0,3,0,0
https://www.snopes.com/fact-check/did-fracking-cause-volcanic-activity-hawaii/,http://archive.is/sr11i,10,0,0,0,0,0
https://www.snopes.com/fact-check/canada-straight-marriage-ban/,https://www.independent.co.uk/news/people/justin-trudeau-pride-parade-toronto-canada-2016-prime-minister-first-a7119506.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/canada-straight-marriage-ban/,https://mashable.com/2016/02/23/justin-trudeau-toronto-pride-march/,3,0,0,0,0,0
https://www.snopes.com/fact-check/canada-straight-marriage-ban/,http://archive.is/KeLFG,3,0,0,0,0,0
https://www.snopes.com/fact-check/calgary-man-slices-off-penis-attach-razor-blade-fidget-spinner/,https://archive.is/ZrwRr#selection-469.0-469.187,2,0,0,0,0,0
https://www.snopes.com/fact-check/calgary-man-slices-off-penis-attach-razor-blade-fidget-spinner/,https://archive.is/jW1Jx,2,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?sectionNum=2910.&lawCode=BPC,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,http://archive.is/9lVAQ,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://www.law.cornell.edu/uscode/text/18/1621,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://search.dca.ca.gov/,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://www.washingtonpost.com/news/national/wp/2018/09/27/kavanaugh-hearing-transcript/,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://archive.fo/Gg6n1,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?sectionNum=2909.&lawCode=BPC,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,http://med.stanford.edu/news/all-news/2003/08/stanford-packard-research-finds-better-drug-therapy-for-children-predisposed-to-bipolar-disorder.html,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://med.stanford.edu/profiles/christine-blasey,10,0,0,0,0,0
https://www.snopes.com/fact-check/christine-blasey-ford-psychologist/,https://law.justia.com/codes/california/2017/code-bpc/division-2/chapter-6.6/article-1/section-2909/,10,0,0,0,0,0
https://www.snopes.com/fact-check/actor-harry-shearer-leaving-simpsons/,https://archive.is/05UGe,3,0,0,0,0,0
https://www.snopes.com/fact-check/actor-harry-shearer-leaving-simpsons/,https://www.theverge.com/2015/5/14/8604495/harry-shearer-leaves-the-simpsons-no-mr-burns-flanders,3,0,0,0,0,0
https://www.snopes.com/fact-check/actor-harry-shearer-leaving-simpsons/,https://archive.is/1w7yd,3,0,0,0,0,0
https://www.snopes.com/fact-check/three-syrian-refugees-assault-5-year-old-girl-at-knifepoint/,http://archive.is/Jfj3i,2,0,0,0,0,0
https://www.snopes.com/fact-check/three-syrian-refugees-assault-5-year-old-girl-at-knifepoint/,http://archive.is/XiDgF,2,0,0,0,0,0
https://www.snopes.com/fact-check/worst-job-in-singapore/,http://web.archive.org/web/20010708124831/http://www.studentmagazine.com/thisweek/thisweek_article.asp?articleID=213,1,3,2,1,0,0
https://www.snopes.com/fact-check/did-alabama-state-police-arrest-poll-workers/,https://archive.is/pCD0w,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-alabama-state-police-arrest-poll-workers/,http://www.fakenewscodex.com/network/flagg-eagleton-network/,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-alabama-state-police-arrest-poll-workers/,https://archive.is/MvFjA,4,0,0,0,0,0
https://www.snopes.com/fact-check/did-alabama-state-police-arrest-poll-workers/,https://www.vox.com/policy-and-politics/2017/12/13/16770668/doug-jones-roy-moore-alabama-senate,4,0,0,0,0,0
https://www.snopes.com/fact-check/study-suggests-humans-can-literally-feed-off-each-others-energy/,http://www.nature.com/ncomms/journal/v3/n11/full/ncomms2210.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/study-suggests-humans-can-literally-feed-off-each-others-energy/,https://www.google.com/search?q=Dr.+Olivia+Bader-Lee&oq=Dr.+Olivia+Bader-Lee&aqs=chrome..69i57.300j0j7&sourceid=chrome&ie=UTF-8,2,1,0,0,1,0
https://www.snopes.com/fact-check/trump-eo-seize-assets/,http://archive.is/IMin9,3,0,0,0,0,0
https://www.snopes.com/fact-check/trump-eo-seize-assets/,https://home.treasury.gov/news/press-releases/sm0243,3,0,0,0,0,0
https://www.snopes.com/fact-check/trump-eo-seize-assets/,https://www.federalregister.gov/documents/2017/12/26/2017-27925/blocking-the-property-of-persons-involved-in-serious-human-rights-abuse-or-corruption,3,0,0,0,0,0
https://www.snopes.com/fact-check/amish-dobergoat-fighting-ring-busted/,https://www.google.com/search?q=dobergoat&num=50&source=lnt&tbs=cdr%3A1%2Ccd_min%3A%2Ccd_max%3A6%2F27%2F2016&tbm=,1,1,0,0,1,0
https://www.snopes.com/fact-check/dryer-sheets-full-of-toxic-chemicals/,http://archive.is/i17i3,2,0,0,0,0,0
https://www.snopes.com/fact-check/dryer-sheets-full-of-toxic-chemicals/,http://archive.is/aGPdv,2,0,0,0,0,0
https://www.snopes.com/fact-check/statue-of-liberty-made-from-aleppo-rubble/,http://www.ayyamgallery.com/artists/tammam-azzam,1,3,0,3,0,0
https://www.snopes.com/fact-check/obama-bribed-iran-400-million-to-release-u-s-prisoners/,https://www.washingtonpost.com/world/national-security/was-the-400-million-in-cash-paid-after-the-iran-prisoner-deal-really-ransom/2016/08/03/569f855e-59a8-11e6-9aee-8075993d73a2_story.html,2,0,0,0,0,0
https://www.snopes.com/fact-check/obama-bribed-iran-400-million-to-release-u-s-prisoners/,http://www.un.org/ga/search/view_doc.asp?symbol=S/RES/1747%282007%29,2,1,0,0,1,0
https://www.snopes.com/fact-check/abbey-lain/,http://x91.xanga.com/c4ec372016232158060697/w118634610.jpg,1,0,0,0,0,0
https://www.snopes.com/fact-check/sanders-private-jet-menu/,http://archive.is/RYpIR,2,1,0,1,0,0
https://www.snopes.com/fact-check/sanders-private-jet-menu/,https://t.co/1nR15R3aQQ,2,1,0,1,0,0
https://www.snopes.com/fact-check/bill-nye-blasts-todd-akin/,http://superofficialnews.com/todd-akin-accepts-bill-nyes-challenge-for-a-debate/,1,3,2,0,1,0
https://www.snopes.com/fact-check/grief-toll/,http://blogs.abcnews.com/va/,1,0,0,0,0,0
https://www.snopes.com/fact-check/denzel-washington-police-state/,https://archive.fo/vU6Kd,1,0,0,0,0,0
https://www.snopes.com/fact-check/sending-cash-u-s-mail-illegal/,https://www.usps.com/shop/money-orders.htm,1,1,0,1,0,0
https://www.snopes.com/fact-check/21-dead-in-ontario/,http://archive.is/PmOGJ,2,0,0,0,0,0
https://www.snopes.com/fact-check/21-dead-in-ontario/,http://archive.is/jMfhz,2,0,0,0,0,0
https://www.snopes.com/fact-check/yellowstone-animals-fleeing-park/,http://www.politicalears.com/blog/yellowstone-animals-fleeing-park-supervolcano-eruption-imminent/,1,0,0,0,0,0
https://www.snopes.com/fact-check/canadian-fox/,http://quickhits.tumblr.com/post/3586869578/as-americas-middle-class-battles-for-its-survival,1,3,3,0,0,0
https://www.snopes.com/fact-check/fauxtography-sea-horse/,http://www.worth1000.com/entries/275684/sea-horse,2,1,0,1,0,0
https://www.snopes.com/fact-check/fauxtography-sea-horse/,http://www.worth1000.com/contests/9786/canvas-earth-3,2,1,0,0,1,0
https://www.snopes.com/fact-check/false-obama-signs-executive-order-giving-himself-a-pay-increase/,https://web.archive.org/web/20130607065716/http://www.palookavillepost.com/2013/05/31/obama-signs-executive-order-giving-himself-a-pay-increase,2,2,2,0,0,0
https://www.snopes.com/fact-check/false-obama-signs-executive-order-giving-himself-a-pay-increase/,http://web.archive.org/web/20110623083806/http://weeklyworldnews.com/politics/34743/obama-gives-himself-a-raise/,2,0,0,0,0,0
https://www.snopes.com/fact-check/fireman-suspended-by-atheist-mayor/,"https://en.wikipedia.org/wiki/DeQuincy,_Louisiana",1,3,1,2,0,0
https://www.snopes.com/fact-check/15-days-darkness-november/,https://www.nasa.gov/about/highlights/bolden_bio.html,1,1,0,1,0,0
https://www.snopes.com/fact-check/big-ang-of-mob-wives-died/,https://t.co/L8CZyCWTdJ,1,3,0,2,1,0
https://www.snopes.com/fact-check/bug-spray-high/,http://archive.is/g4E7n,6,3,3,0,0,0
https://www.snopes.com/fact-check/bug-spray-high/,https://www.epa.gov/ingredients-used-pesticide-products/pyrethrins-and-pyrethroids,6,3,1,2,0,0
https://www.snopes.com/fact-check/bug-spray-high/,https://www.leafly.com/news/cannabis-101/what-is-synthetic-marijuana-and-why-is-it-dangerous,6,0,0,0,0,0
https://www.snopes.com/fact-check/bug-spray-high/,https://www.indystar.com/story/news/crime/2018/02/01/wheeler-mission-says-least-17-guests-have-overdosed-bath-salts-week/1088153001/,6,0,0,0,0,0
https://www.snopes.com/fact-check/bug-spray-high/,https://www.indystar.com/story/news/crime/2018/03/18/think-what-its-doing-your-brain-using-bug-spray-get-high/426668002/,6,0,0,0,0,0
https://www.snopes.com/fact-check/bug-spray-high/,http://archive.is/iN4F4,6,0,0,0,0,0
https://www.snopes.com/fact-check/did-a-tattooed-jimi-hendrix-ride-a-dune-buggy/,http://archive.is/24ttH,1,0,0,0,0,0
https://www.snopes.com/fact-check/can-the-25th-amendment-prevent-a-trump-presidency/,https://www.law.cornell.edu/constitution/amendmentxxv,3,0,0,0,0,0
https://www.snopes.com/fact-check/can-the-25th-amendment-prevent-a-trump-presidency/,https://www.romper.com/p/could-donald-trump-be-removed-with-the-25th-amendment-mike-pence-could-fire-the-president-22722,3,0,0,0,0,0
https://www.snopes.com/fact-check/can-the-25th-amendment-prevent-a-trump-presidency/,https://www.bustle.com/articles/192939-what-is-the-25th-amendment-donald-trump-mike-pence-would-likely-not-be-friends-if,3,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-retires/,http://archive.is/IxAKd,4,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-retires/,http://archive.is/8joXc,4,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-retires/,http://archive.is/JhwGy,4,0,0,0,0,0
https://www.snopes.com/fact-check/john-mccain-retires/,https://www.mccain.senate.gov/public/index.cfm/press-releases?ID=FF8ABBEC-F6BB-45F6-8E8D-A4D3BA906C83,4,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,https://archive.fo/oLu4X,7,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,https://www.washingtonpost.com/nation/2019/06/05/an-anguished-dutch-teenager-who-was-raped-child-is-euthanized-her-request/?utm_term=.e1d575ae950e,7,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,http://www.levenseindekliniek.nl/blog/category/nieuws/,7,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,https://www.ad.nl/binnenland/noa-is-17-jaar-geworden-ik-word-losgelaten-omdat-mijn-lijden-ondraaglijk-is~a7a2cc47/,7,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,https://www.gelderlander.nl/home/noa-16-uit-arnhem-is-nu-al-klaar-met-haar-verwoeste-leven~a01a7bd1/,7,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,https://suicidepreventionlifeline.org/talk-to-someone-now/,7,0,0,0,0,0
https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,https://reason.com/2019/06/05/everyone-got-the-dutch-teen-euthanasia-story-wrong/,7,0,0,0,0,0
https://www.snopes.com/fact-check/to-bigotry-no-sanction-2/,http://replay.waybackmachine.org/20040227044132/http://www.spiritandtruth.freeservers.com/hitler_nonracist.htm,1,1,0,0,1,0
https://www.snopes.com/fact-check/mike-hutchinson/,http://imb.org/main/news/details.asp?StoryID=348,3,0,0,0,0,0
https://www.snopes.com/fact-check/mike-hutchinson/,http://imb.org/main/news/details.asp?StoryID=355,3,0,0,0,0,0
https://www.snopes.com/fact-check/mike-hutchinson/,http://imb.org/main/news/details.asp?StoryID=373,3,0,0,0,0,0
https://www.snopes.com/fact-check/maple-leaf-bag/,http://www.world-cnn.com/,2,1,0,1,0,0
https://www.snopes.com/fact-check/maple-leaf-bag/,http://www.axisoflogic.com/artman/publish/article_14050.shtml,2,1,0,0,1,0
https://www.snopes.com/fact-check/trump-supporters-navajo-legislator-legal/,https://www.facebook.com/events/210393899524115/,1,4,0,4,0,0
https://www.snopes.com/fact-check/somewhere-over-rainbow-holocaust/,https://www.democracynow.org/2004/11/25/a_tribute_to_yip_harburg_the,2,1,0,1,0,0
https://www.snopes.com/fact-check/somewhere-over-rainbow-holocaust/,https://appliednetsci.springeropen.com/articles/10.1007/s41109-018-0105-0,2,1,0,1,0,0
https://www.snopes.com/fact-check/shirley-temple-whack/,"http://content.time.com/time/specials/packages/article/0,28804,1896348_1896354_1895874,00.html",3,0,0,0,0,0
https://www.snopes.com/fact-check/shirley-temple-whack/,http://www.cherryman.com/downloads/files/NutritionFactsPanels_Traditionals.pdf,3,0,0,0,0,0
https://www.snopes.com/fact-check/shirley-temple-whack/,http://web.archive.org/web/20070930040753/http://blog.oregonlive.com/oregoniantest/2007/04/the_fruit_that_made_oregon_fam.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/irs-social-security-numbers/,https://www.congress.gov/bill/115th-congress/senate-bill/1597,3,0,0,0,0,0
https://www.snopes.com/fact-check/irs-social-security-numbers/,https://archive.fo/uUfRI#selection-2283.197-2283.230,3,0,0,0,0,0
https://www.snopes.com/fact-check/irs-social-security-numbers/,https://www.finance.senate.gov/hearings/cybersecurity-and-protecting-taxpayer-information,3,0,0,0,0,0
https://www.snopes.com/fact-check/purchasing-agreement/,http://pushbacknow.net/2012/07/12/79-of-gms-sales-last-month-was-government-purchased/,1,0,0,0,0,0
https://www.snopes.com/fact-check/john-pearl-elementary-school-guns/,http://ypdcrime.com/penal.law/article265.htm#p265.01a,3,0,0,0,0,0
https://www.snopes.com/fact-check/john-pearl-elementary-school-guns/,https://www.alphabetsigns.com/signs/changeable-sign-letters.html,3,0,0,0,0,0
